Repository URL,Semantic Rating,Syntactic Rating
https://github.com/bptstbn/shifumi,0.85,0.9473684210526315
https://github.com/fractalbass/prag_ai,0.8722222222222223,0.9712918660287081
https://github.com/ihgazni/NUDILOC,0.74,0.946078431372549
https://github.com/Bukkaraya/ImageClassifier,0.75,0.75
https://github.com/ktz-study-repo/UdacityDeepLearningStudy,0.8669999999999998,0.8533333333333334
